TRACKID,BIRD_ID,FILE,LOGGER,EVENT,SUBEVENT,N_INGESTIONS,MULT,OVERLAP,ASY,DETECTED,ONSET_TEMP_T0,ONSET_DATE,ONSET_TIME,TIME,ONSET_HOUR,LON,LAT,SPD_BEF,SPD_AFT,CALC_SPD,MIN_TEMP,MIN_TEMP_DATE,MIN_TEMP_TIME,INT_T0,INT_T1,TRIM_T0,TRIM_T1,END_TEMP_T1,END_DATE,END_TIME,TYPE,MIN_SHAPE,INITIAL_RISE,IR_DUR,IR_BASE,OI_SST,SHCa,m_MOR_BANK,Mf_EST_ALL,MEAL_MASS,ITEM_MASS,PLOT_MEAL_MASS,PLOT_ITEM_MASS,LOW_RES_DEP,HIGH_RES_DEP,COL_DIST,NOTES,SUNRISE,SUNSET,DAY,TWILIGHT_1,TWILIGHT_2,LIGHT,MOR,MOR_2K
#19_1a,19,#19_66_200308.txt,66,23,0,1,yes,NONE,Y,Y,38.9198,13/03/2008,22:34:00,13/03/2008 22:34:00,22,-32.13261646,-54.32078039,0.83,0.4,0.235955088,31.719,13/03/2008,22:47:19,287.67,256.05,26.19,21.88,38.551,13/03/2008,00:02:00,M_PDER,SHARP,N,,,1.645249382,4,0.0083,232.5,232.5,NA,1,0,4015,NA,386.7,Complex serries of temperature drops suggesting multiple ingestions (may be more ingestions than identified),13/03/2008 07:56,13/03/2008 20:37,N,13/03/2008 07:20,13/03/2008 21:13,D,0,0
#19_1a,19,#19_66_200308.txt,66,23,1,14,yes,NONE,N,Y,38.9198,13/03/2008,22:34:00,13/03/2008 22:34:00,22,-32.13261646,-54.32078039,0.83,0.4,0.235955088,34.3844,13/03/2008,22:36:13,,,,,,13/03/2008,,PDER,SHARP,N,,,1.645249382,4,0.0083,0,NA,16.6,0,1,4015,NA,386.7,,13/03/2008 07:56,13/03/2008 20:37,N,13/03/2008 07:20,13/03/2008 21:13,D,0,0
#19_1a,19,#19_66_200308.txt,66,23,2,14,yes,RISE,N,Y,33.9059,13/03/2008,23:50:27,13/03/2008 23:50:00,23,-32.13486228,-54.30921149,0.65,0.55,0.296918293,34.9175,13/03/2008,22:42:21,,,,,,13/03/2008,,PDER,SHARP,N,,,1.649110787,4,0.0083,0,NA,16.6,0,1,4015,NA,386.5,,13/03/2008 07:56,13/03/2008 20:37,N,13/03/2008 07:21,13/03/2008 21:13,D,0,0
#19_1a,19,#19_66_200308.txt,66,23,3,14,yes,RISE,N,Y,36.1604,13/03/2008,22:45:03,13/03/2008 22:45:00,22,-32.13309362,-54.31940035,0.83,0.4,0.235955088,31.637,13/03/2008,22:47:18,,,,,,13/03/2008,,PDER,SHARP,N,,,1.645744521,4,0.0083,0,NA,16.6,0,1,4015,NA,386.7,,13/03/2008 07:56,13/03/2008 20:37,N,13/03/2008 07:20,13/03/2008 21:13,D,0,0
#19_1a,19,#19_66_200308.txt,66,23,4,14,yes,RISE,N,Y,35.9614,13/03/2008,22:52:06,13/03/2008 22:52:00,22,-32.13339806,-54.31851986,0.83,0.4,0.235955088,34.2204,13/03/2008,22:53:18,,,,,,13/03/2008,,PDER,SHARP,N,,,1.646061162,4,0.0083,0,NA,16.6,0,1,4015,NA,386.7,,13/03/2008 07:56,13/03/2008 20:37,N,13/03/2008 07:20,13/03/2008 21:13,D,0,0
#19_1a,19,#19_66_200308.txt,66,23,5,14,yes,RISE,N,Y,35.8203,13/03/2008,22:55:11,13/03/2008 22:55:00,22,-32.13353121,-54.31813478,0.83,0.4,0.235955088,32.9082,13/03/2008,22:56:59,,,,,,13/03/2008,,PDER,SHARP,N,,,1.646199824,4,0.0083,0,NA,16.6,0,1,4015,NA,386.7,,13/03/2008 07:56,13/03/2008 20:37,N,13/03/2008 07:21,13/03/2008 21:13,D,0,0
#19_1a,19,#19_66_200308.txt,66,23,6,14,yes,RISE,N,Y,36.4357,13/03/2008,23:05:05,13/03/2008 23:05:00,23,-32.13368701,-54.31666857,0.4,0.65,0.319656789,33.4413,13/03/2008,23:07:59,,,,,,13/03/2008,,PDER,SHARP,N,,,1.646661769,4,0.0083,0,NA,16.6,0,1,4015,NA,386.7,,13/03/2008 07:56,13/03/2008 20:37,N,13/03/2008 07:21,13/03/2008 21:13,D,0,0
#19_1a,19,#19_66_200308.txt,66,23,7,14,yes,RISE,N,Y,35.3971,13/03/2008,23:10:12,13/03/2008 23:10:00,23,-32.13362032,-54.31578629,0.4,0.65,0.319656789,34.0974,13/03/2008,23:11:06,,,,,,13/03/2008,,PDER,SHARP,N,,,1.646909993,4,0.0083,0,NA,16.6,0,1,4015,NA,386.7,,13/03/2008 07:56,13/03/2008 20:37,N,13/03/2008 07:21,13/03/2008 21:13,D,0,0
#19_1a,19,#19_66_200308.txt,66,23,8,14,yes,RISE,N,Y,36.1696,13/03/2008,23:14:30,13/03/2008 23:14:00,23,-32.13356428,-54.31504483,0.4,0.65,0.319656789,33.9743,13/03/2008,23:16:06,,,,,,13/03/2008,,PDER,SHARP,N,,,1.647119126,4,0.0083,0,NA,16.6,0,1,4015,NA,386.7,,13/03/2008 07:56,13/03/2008 20:37,N,13/03/2008 07:21,13/03/2008 21:13,D,0,0
#19_1a,19,#19_66_200308.txt,66,23,9,14,yes,RISE,N,Y,36.1745,13/03/2008,23:19:30,13/03/2008 23:19:00,23,-32.13349911,-54.31418266,0.4,0.65,0.319656789,34.0154,13/03/2008,23:20:24,,,,,,13/03/2008,,PDER,SHARP,N,,,1.647362907,4,0.0083,0,NA,16.6,0,1,4015,NA,386.7,,13/03/2008 07:56,13/03/2008 20:37,N,13/03/2008 07:21,13/03/2008 21:13,D,0,0
#19_1a,19,#19_66_200308.txt,66,23,10,14,yes,RISE,N,Y,36.7503,13/03/2008,23:24:54,13/03/2008 23:24:00,23,-32.13342873,-54.31325152,0.4,0.65,0.319656789,35.3686,13/03/2008,23:25:24,,,,,,13/03/2008,,PDER,SHARP,N,,,1.647626918,4,0.0083,0,NA,16.6,0,1,4015,NA,386.7,,13/03/2008 07:56,13/03/2008 20:37,N,13/03/2008 07:21,13/03/2008 21:13,D,0,0
#19_1a,19,#19_66_200308.txt,66,23,11,14,yes,RISE,N,Y,36.4497,13/03/2008,23:27:42,13/03/2008 23:27:00,23,-32.13339224,-54.31276871,0.4,0.65,0.319656789,35.7376,13/03/2008,23:29:48,,,,,,13/03/2008,,PDER,SHARP,N,,,1.647764108,4,0.0083,0,NA,16.6,0,1,4015,NA,386.7,,13/03/2008 07:56,13/03/2008 20:37,N,13/03/2008 07:21,13/03/2008 21:13,D,0,0
#19_1a,19,#19_66_200308.txt,66,23,12,14,yes,RISE,N,Y,37.4041,13/03/2008,23:35:54,13/03/2008 23:35:00,23,-32.13377947,-54.31145702,0.65,0.55,0.296918293,36.4347,13/03/2008,23:36:42,,,,,,13/03/2008,,PDER,SHARP,N,,,1.648230261,4,0.0083,0,NA,16.6,0,1,4015,NA,386.6,,13/03/2008 07:56,13/03/2008 20:37,N,13/03/2008 07:21,13/03/2008 21:13,D,0,0
#19_1a,19,#19_66_200308.txt,66,23,13,14,yes,RISE,N,Y,38.0895,13/03/2008,23:41:30,13/03/2008 23:41:00,23,-32.13419622,-54.31059276,0.65,0.55,0.296918293,34.7125,13/03/2008,23:42:54,,,,,,13/03/2008,,PDER,SHARP,N,,,1.648568768,4,0.0083,0,NA,16.6,0,1,4015,NA,386.6,,13/03/2008 07:56,13/03/2008 20:37,N,13/03/2008 07:21,13/03/2008 21:13,D,0,0
#19_1a,19,#19_66_200308.txt,66,23,14,14,yes,RISE,Y,Y,36.3803,13/03/2008,23:46:55,13/03/2008 23:46:00,23,-32.13459933,-54.30975679,0.65,0.55,0.296918293,33.8103,13/03/2008,23:49:49,,,,,,13/03/2008,,PDER,SHARP,N,,,1.648896659,4,0.0083,0,NA,16.6,0,1,4015,NA,386.6,,13/03/2008 07:56,13/03/2008 20:37,N,13/03/2008 07:21,13/03/2008 21:13,D,0,0
#19_1a,19,#19_66_200308.txt,66,24,0,1,no,NONE,Y,Y,38.64,14/03/2008,00:02:20,14/03/2008 00:02:00,0,-32.13594038,-54.30737988,0.55,0.3,0.35836164,33.6463,14/03/2008,00:03:00,29.39,29.39,28.36,28.36,38.405,14/03/2008,00:16:43,PDER,SHARP,N,,,1.649868277,4,0.0083,23.9,23.9,23.9,1,1,4015,NA,386.5,,14/03/2008 07:58,14/03/2008 20:35,N,14/03/2008 07:23,14/03/2008 21:10,D,0,0
#19_1a,19,#19_66_200308.txt,66,25,0,1,yes,NONE,Y,Y,38.4537,14/03/2008,00:16:40,14/03/2008 00:16:00,0,-32.13885844,-54.30519048,0.55,0.3,0.35836164,35.4506,14/03/2008,00:20:41,81.17,81.17,31.13,31.13,39.2,14/03/2008,00:57:39,M_CDER,BLUNT,N,,,1.651083418,4,0.0083,66.4,66.4,NA,1,0,4015,NA,386.3,,14/03/2008 07:58,14/03/2008 20:35,N,14/03/2008 07:23,14/03/2008 21:10,D,0,0
#19_1a,19,#19_66_200308.txt,66,25,1,2,yes,NONE,N,Y,38.4537,14/03/2008,00:16:40,14/03/2008 00:16:00,0,-32.13885844,-54.30519048,0.55,0.3,0.35836164,35.4506,14/03/2008,00:20:41,,,,,37.396,14/03/2008,00:31:13,CDER,BLUNT,N,,,1.651083418,4,0.0083,0,NA,33.2,0,1,4015,NA,386.3,,14/03/2008 07:58,14/03/2008 20:35,N,14/03/2008 07:23,14/03/2008 21:10,D,0,0
#19_1a,19,#19_66_200308.txt,66,25,2,2,yes,RISE,Y,Y,37.396,14/03/2008,00:31:13,14/03/2008 00:31:00,0,-32.14180274,-54.30297654,0.3,0.37,0.005530631,35.8196,14/03/2008,00:35:31,,,,,39.2,14/03/2008,00:57:39,CDER,BLUNT,N,,,1.652311823,4,0.0083,0,NA,33.2,0,1,4015,NA,386.1,,14/03/2008 07:58,14/03/2008 20:35,N,14/03/2008 07:23,14/03/2008 21:10,D,0,0
#19_1a,19,#19_66_200308.txt,66,26,0,1,no,NONE,Y,Y,39.1995,14/03/2008,00:57:40,14/03/2008 00:57:00,0,-32.14667177,-54.29918337,0.3,0.37,0.331837884,34.9995,14/03/2008,00:59:23,36.6,36.6,30.57,30.57,39.091,14/03/2008,01:19:43,CDER,BLUNT,N,,,1.654385672,4,0.0083,29.4,29.4,29.4,1,1,4015,NA,385.7,,14/03/2008 07:58,14/03/2008 20:35,N,14/03/2008 07:23,14/03/2008 21:10,D,0,0
#19_1a,19,#19_66_200308.txt,66,27,0,1,yes,NONE,Y,Y,39.0131,14/03/2008,01:20:00,14/03/2008 01:20:00,1,-32.15078856,-54.29603471,0.37,0.39,0.327954544,33.4413,14/03/2008,01:26:33,120.89,120.89,19.76,19.76,39.013,14/03/2008,02:13:59,M_CDER,BLUNT,N,,,1.656123134,4,0.0083,97.5,97.5,NA,1,0,4015,NA,385.4,,14/03/2008 07:58,14/03/2008 20:35,N,14/03/2008 07:23,14/03/2008 21:10,D,0,0
#19_1a,19,#19_66_200308.txt,66,27,1,2,yes,NONE,N,Y,39.0131,14/03/2008,01:20:00,14/03/2008 01:20:00,1,-32.15078856,-54.29603471,0.37,0.39,0.327954544,33.4413,14/03/2008,01:26:33,,,,,38.174,14/03/2008,01:50:07,CDER,BLUNT,N,,,1.656123134,4,0.0083,0,NA,48.7,0,1,4015,NA,385.4,,14/03/2008 07:58,14/03/2008 20:35,N,14/03/2008 07:23,14/03/2008 21:10,D,0,0
#19_1a,19,#19_66_200308.txt,66,27,2,2,yes,RISE,Y,Y,38.174,14/03/2008,01:50:07,14/03/2008 01:50:00,1,-32.15363957,-54.2920587,0.39,0.96,0.241560323,37.0498,14/03/2008,01:51:46,,,,,39.013,14/03/2008,02:13:59,CDER,BLUNT,N,,,1.657886709,4,0.0083,0,NA,48.7,0,1,4015,NA,385.2,,14/03/2008 07:58,14/03/2008 20:35,N,14/03/2008 07:23,14/03/2008 21:11,D,0,0
#19_1a,19,#19_66_200308.txt,66,28,0,1,no,NONE,Y,Y,39.2925,14/03/2008,02:19:20,14/03/2008 02:19:00,2,-32.15938223,-54.28740949,0.96,0.44,0.44495154,35.7786,14/03/2008,02:20:04,38.98,29.48,38.98,29.48,38.733,14/03/2008,02:46:00,PDER,SHARP,N,,,1.660399879,4,0.0083,31.2,31.2,31.2,1,1,3818,NA,384.9,,14/03/2008 07:59,14/03/2008 20:35,N,14/03/2008 07:23,14/03/2008 21:11,D,0,0
#19_1a,19,#19_66_200308.txt,66,29,0,1,no,NONE,Y,Y,38.8267,14/03/2008,02:53:40,14/03/2008 02:53:00,2,-32.16713357,-54.28280257,0.44,0.73,0.302234099,37.2549,14/03/2008,02:55:45,13.58,13.58,12.09,12.09,38.827,14/03/2008,03:10:00,PDER,SHARP,N,,,1.663268144,4,0.0083,11,11,11,1,1,3818,NA,384.3,,14/03/2008 07:59,14/03/2008 20:35,N,14/03/2008 07:23,14/03/2008 21:11,D,0,0
#19_1a,19,#19_66_200308.txt,66,30,0,1,no,NONE,Y,Y,39.3858,14/03/2008,04:11:20,14/03/2008 04:11:00,4,-32.18617816,-54.27424425,0.12,0.54,0.205124837,36.3527,14/03/2008,04:19:35,154.81,100.95,130.26,84.26,38.547,14/03/2008,05:26:48,CDER,BLUNT,N,,,1.669415656,4,0.0083,123.6,123.6,123.6,1,1,3818,NA,383.1,,14/03/2008 07:59,14/03/2008 20:35,N,14/03/2008 07:23,14/03/2008 21:11,D,0,0
#19_1a,19,#19_66_200308.txt,66,31,0,1,no,NONE,Y,Y,39.0131,14/03/2008,12:48:20,14/03/2008 12:48:00,12,-32.1311045,-54.15855391,0.44,0.18,0.173859664,37.952,14/03/2008,12:49:11,2.27,2.27,2.02,2.02,39.013,14/03/2008,12:53:28,CDER,BLUNT,N,,,1.701925489,4,0.0083,1.8,1.8,1.8,1,1,3804,NA,386.4,,14/03/2008 07:58,14/03/2008 20:35,D,14/03/2008 07:23,14/03/2008 21:10,L,0,0
#19_1a,19,#19_66_200308.txt,66,32,0,1,yes,NONE,Y,Y,39.8519,14/03/2008,13:53:20,14/03/2008 13:53:00,13,-31.84091737,-54.10006668,18.95,0.17,9.396227063,21.3854,14/03/2008,13:58:52,405.74,329.07,113.28,83.09,38.361,14/03/2008,14:46:48,M_PDER,SHARP,N,,,1.680656101,4,0.0083,320.2,320.2,NA,1,0,4199,NA,405.4,,14/03/2008 07:57,14/03/2008 20:33,D,14/03/2008 07:22,14/03/2008 21:09,L,0,0
#19_1a,19,#19_66_200308.txt,66,32,1,2,yes,NONE,N,Y,39.8519,14/03/2008,13:53:20,14/03/2008 13:53:00,13,-31.84091737,-54.10006668,18.95,0.17,9.396227063,21.3854,14/03/2008,13:58:52,,,,,36.085,14/03/2008,14:17:57,PDER,SHARP,N,,,1.680656101,4,0.0083,0,NA,160.1,0,1,4199,NA,405.4,,14/03/2008 07:57,14/03/2008 20:33,D,14/03/2008 07:22,14/03/2008 21:09,L,0,0
#19_1a,19,#19_66_200308.txt,66,32,2,2,yes,RISE,Y,Y,36.085,14/03/2008,14:17:57,14/03/2008 14:17:00,14,-31.76507273,-54.10002836,0.17,1.35,1.388886825,27.7414,14/03/2008,14:19:18,,,,,38.361,14/03/2008,14:46:48,PDER,SHARP,N,,,1.670031261,4,0.0083,0,NA,160.1,0,1,4287,NA,410.3,,14/03/2008 07:57,14/03/2008 20:33,D,14/03/2008 07:21,14/03/2008 21:09,L,0,0
#19_1a,19,#19_66_200308.txt,66,33,0,1,no,NONE,Y,Y,38.9198,14/03/2008,14:57:00,14/03/2008 14:57:00,14,-31.77536434,-54.10463247,1.35,0.51,0.941048712,21.5084,14/03/2008,14:59:11,221.6,221.6,173.01,173.01,38.827,14/03/2008,15:37:40,PDER,SHARP,Y,00:05:42,38.3313,1.6693212,4,0.0083,179.2,179.2,179.2,1,1,4287,NA,409.6,,14/03/2008 07:57,14/03/2008 20:33,D,14/03/2008 07:21,14/03/2008 21:09,L,0,0
#19_1a,19,#19_66_200308.txt,66,34,0,1,no,NONE,Y,Y,38.547,14/03/2008,19:02:00,14/03/2008 19:02:00,19,-31.62174796,-54.19280494,0.72,0.41,0.417026916,32.9492,14/03/2008,19:04:02,34.7,43.24,26,33.71,38.774,14/03/2008,19:27:28,PDER,SHARP,N,,,1.610261305,4,0.0083,28.3,28.3,28.3,1,1,4603,NA,419.5,,14/03/2008 07:56,14/03/2008 20:32,D,14/03/2008 07:21,14/03/2008 21:08,L,0,0
#19_1a,19,#19_66_200308.txt,66,35,0,1,no,NONE,Y,Y,39.4788,14/03/2008,22:57:20,14/03/2008 22:57:00,22,-31.74135938,-54.1259278,0.26,0,3.326923473,39.1001,14/03/2008,22:58:08,1.61,1.61,1.27,1.27,39.459,14/03/2008,23:03:15,PDER,SHARP,N,,,1.655080964,4,0.0083,1.3,1.3,1.3,1,1,4532,NA,411.8,Dubious - looks very small,14/03/2008 07:57,14/03/2008 20:33,N,14/03/2008 07:21,14/03/2008 21:09,D,0,0
#19_1a,19,#19_66_200308.txt,66,36,0,1,yes,NONE,Y,Y,39.2925,14/03/2008,23:16:20,14/03/2008 23:16:00,23,-31.74835919,-54.12218954,0,18.66,0.745036724,32.9492,14/03/2008,23:21:59,49.95,49.95,37.37,37.37,39.2,14/03/2008,23:39:52,M_PDER,SHARP,N,,,1.657705543,4,0.0083,40,40,NA,1,0,4287,NA,411.3,,14/03/2008 07:57,14/03/2008 20:33,N,14/03/2008 07:21,14/03/2008 21:09,D,0,0
#19_1a,19,#19_66_200308.txt,66,36,1,2,yes,NONE,N,Y,39.2925,14/03/2008,23:16:20,14/03/2008 23:16:00,23,-31.74835919,-54.12218954,0,18.66,0.745036724,32.9492,14/03/2008,23:21:59,,,,,37.312,14/03/2008,23:27:15,PDER,SHARP,N,,,1.657705543,4,0.0083,0,NA,20,0,1,4287,NA,411.3,,14/03/2008 07:57,14/03/2008 20:33,N,14/03/2008 07:21,14/03/2008 21:09,D,0,0
#19_1a,19,#19_66_200308.txt,66,36,2,2,yes,RISE,Y,Y,37.312,14/03/2008,23:27:15,14/03/2008 23:27:00,23,-31.74207604,-54.12458272,0,18.66,0.745036724,36.0657,14/03/2008,23:28:41,,,,,39.2,14/03/2008,23:39:52,PDER,SHARP,N,,,1.655790334,4,0.0083,0,NA,20,0,1,4287,NA,411.7,,14/03/2008 07:57,14/03/2008 20:33,N,14/03/2008 07:21,14/03/2008 21:09,D,0,0
#19_1a,19,#19_66_200308.txt,66,37,0,1,no,NONE,Y,Y,39.5722,14/03/2008,23:55:40,14/03/2008 23:55:00,23,-31.62474276,-54.1681712,18.66,13.64,5.854895789,37.952,14/03/2008,23:57:29,7.27,7.27,6.37,6.37,39.394,15/03/2008,00:06:41,PDER,SHARP,N,,,1.622115492,4,0.0083,5.8,5.8,5.8,1,1,4603,NA,419.3,,14/03/2008 07:56,14/03/2008 20:32,N,14/03/2008 07:21,14/03/2008 21:08,D,0,0
#19_1a,19,#19_66_200308.txt,66,38,0,1,no,NONE,Y,Y,39.1995,15/03/2008,00:45:00,15/03/2008 00:45:00,0,-31.20552837,-54.24901514,0.12,0.36,5.898487925,38.198,15/03/2008,00:45:25,1.68,1.68,1.68,1.68,39.2,15/03/2008,00:48:40,PDER,SHARP,N,,,1.500190655,4,0.0083,1.3,1.3,1.3,1,1,5188,NA,446.6,,15/03/2008 07:57,15/03/2008 20:28,N,15/03/2008 07:21,15/03/2008 21:04,D,0,0
#19_1a,19,#19_66_200308.txt,66,39,0,1,yes,NONE,Y,Y,38.64,15/03/2008,00:50:43,15/03/2008 00:50:00,0,-31.17509478,-54.25293085,0.12,0.36,5.898487925,36.6398,15/03/2008,00:53:25,7.07,7.07,4.36,4.36,38.827,15/03/2008,01:01:20,M_PDER,SHARP,N,,,1.49590498,4,0.0083,5.7,5.7,NA,1,0,5188,NA,448.6,,15/03/2008 07:57,15/03/2008 20:28,N,15/03/2008 07:21,15/03/2008 21:04,D,0,0
#19_1a,19,#19_66_200308.txt,66,39,1,2,yes,NONE,N,Y,38.64,15/03/2008,00:50:43,15/03/2008 00:50:00,0,-31.17509478,-54.25293085,0.12,0.36,5.898487925,37.0908,15/03/2008,00:51:37,,,,,37.801,15/03/2008,00:52:49,PDER,SHARP,N,,,1.49590498,4,0.0083,0,NA,2.9,0,1,5188,NA,448.6,,15/03/2008 07:57,15/03/2008 20:28,N,15/03/2008 07:21,15/03/2008 21:04,D,0,0
#19_1a,19,#19_66_200308.txt,66,39,2,2,yes,RISE,Y,Y,37.801,15/03/2008,00:52:49,15/03/2008 00:52:00,0,-31.16391509,-54.25436927,0.12,0.36,5.898487925,36.6398,15/03/2008,00:53:25,,,,,38.827,15/03/2008,01:01:20,PDER,SHARP,N,,,1.494308614,4,0.0083,0,NA,2.9,0,1,5188,NA,449.3,,15/03/2008 07:56,15/03/2008 20:28,N,15/03/2008 07:21,15/03/2008 21:04,D,0,0
#19_1a,19,#19_66_200308.txt,66,40,0,1,yes,NONE,Y,Y,38.8267,15/03/2008,01:01:20,15/03/2008 01:01:00,1,-31.11697402,-54.26072851,0.36,10.87,7.614174858,36.8038,15/03/2008,01:01:38,12.52,12.52,5.13,5.13,38.827,15/03/2008,01:13:00,M_PDER,SHARP,N,,,1.487413855,4,0.0083,10.1,10.1,NA,1,0,5201,NA,452.4,May be several ingestions,15/03/2008 07:56,15/03/2008 20:28,N,15/03/2008 07:21,15/03/2008 21:04,D,0,0
#19_1a,19,#19_66_200308.txt,66,40,1,2,yes,NONE,N,Y,38.8267,15/03/2008,01:01:20,15/03/2008 01:01:00,1,-31.11697402,-54.26072851,0.36,10.87,7.614174858,36.8038,15/03/2008,01:01:38,,,,,38.039,15/03/2008,01:05:51,PDER,SHARP,N,,,1.487413855,4,0.0083,0,NA,5,0,1,5201,NA,452.4,,15/03/2008 07:56,15/03/2008 20:28,N,15/03/2008 07:21,15/03/2008 21:04,D,0,0
#19_1a,19,#19_66_200308.txt,66,40,2,2,yes,RISE,Y,Y,38.039,15/03/2008,01:05:51,15/03/2008 01:05:00,1,-31.08645223,-54.26594835,0.36,10.87,7.614174858,37.2959,15/03/2008,01:06:51,,,,,38.827,15/03/2008,01:13:00,PDER,SHARP,N,,,1.482589867,4,0.0083,0,NA,5,0,1,5201,NA,454.4,,15/03/2008 07:56,15/03/2008 20:28,N,15/03/2008 07:20,15/03/2008 21:04,D,0,0
#19_1a,19,#19_66_200308.txt,66,41,0,1,no,NONE,Y,Y,39.1061,15/03/2008,01:23:27,15/03/2008 01:23:00,1,-30.96751862,-54.28628836,0.36,10.87,7.614174858,38.526,15/03/2008,01:24:21,1.74,1.74,1.68,1.68,39.2,15/03/2008,01:29:54,PDER,SHARP,N,,,1.463165507,4,0.0083,1.4,1.4,1.4,1,1,5210,NA,462.1,,15/03/2008 07:56,15/03/2008 20:27,N,15/03/2008 07:20,15/03/2008 21:03,D,0,0
#19_1a,19,#19_66_200308.txt,66,42,0,1,yes,NONE,Y,Y,39.1995,15/03/2008,01:33:40,15/03/2008 01:33:00,1,-30.91328771,-54.29664538,10.87,0.18,2.947929218,35.6966,15/03/2008,01:45:56,37.09,28.04,16.44,11.58,39.013,15/03/2008,02:00:00,M_PDER,SHARP,N,,,1.453814909,4,0.0083,29.6,29.6,NA,1,0,5402,NA,465.7,,15/03/2008 07:55,15/03/2008 20:27,N,15/03/2008 07:20,15/03/2008 21:03,D,0,0
#19_1a,19,#19_66_200308.txt,66,42,1,5,yes,NONE,N,Y,39.1995,15/03/2008,01:33:40,15/03/2008 01:33:00,1,-30.91328771,-54.29664538,10.87,0.18,2.947929218,37.7879,15/03/2008,01:34:06,,,,,,15/03/2008,,PDER,SHARP,N,,,1.453814909,4,0.0083,0,NA,5.9,0,1,5402,NA,465.7,Complex serries of temperature drops suggesting multiple ingestions (may be more ingestions than identified),15/03/2008 07:55,15/03/2008 20:27,N,15/03/2008 07:20,15/03/2008 21:03,D,0,0
#19_1a,19,#19_66_200308.txt,66,42,2,5,yes,RISE,N,Y,38.4107,15/03/2008,01:36:03,15/03/2008 01:36:00,1,-30.90751239,-54.29838816,10.87,0.18,2.947929218,37.2855,15/03/2008,01:36:39,,,,,,15/03/2008,,PDER,SHARP,N,,,1.452661425,4,0.0083,0,NA,5.9,0,1,5402,NA,466,,15/03/2008 07:55,15/03/2008 20:27,N,15/03/2008 07:20,15/03/2008 21:03,D,0,0
#19_1a,19,#19_66_200308.txt,66,42,3,5,yes,RISE,N,Y,38.2412,15/03/2008,01:38:14,15/03/2008 01:38:00,1,-30.90222172,-54.29998468,10.87,0.18,2.947929218,36.2221,15/03/2008,01:39:20,,,,,,15/03/2008,,PDER,SHARP,N,,,1.451603494,4,0.0083,0,NA,5.9,0,1,5402,NA,466.4,,15/03/2008 07:55,15/03/2008 20:27,N,15/03/2008 07:20,15/03/2008 21:03,D,0,0
#19_1a,19,#19_66_200308.txt,66,42,4,5,yes,RISE,N,Y,37.6893,15/03/2008,01:42:17,15/03/2008 01:42:00,1,-30.89240773,-54.30294618,10.87,0.18,2.947929218,36.9762,15/03/2008,01:42:57,,,,,,15/03/2008,,PDER,SHARP,N,,,1.449638044,4,0.0083,0,NA,5.9,0,1,5402,NA,467,,15/03/2008 07:55,15/03/2008 20:27,N,15/03/2008 07:20,15/03/2008 21:03,D,0,0
#19_1a,19,#19_66_200308.txt,66,42,5,5,yes,RISE,Y,Y,37.5261,15/03/2008,01:44:21,15/03/2008 01:44:00,1,-30.88739977,-54.3044574,10.87,0.18,2.947929218,35.7742,15/03/2008,01:45:57,,,,,,15/03/2008,,PDER,SHARP,N,,,1.448633651,4,0.0083,0,NA,5.9,0,1,5402,NA,467.4,,15/03/2008 07:55,15/03/2008 20:27,N,15/03/2008 07:20,15/03/2008 21:03,D,0,0
#19_1a,19,#19_66_200308.txt,66,43,0,1,no,NONE,Y,Y,39.0131,15/03/2008,02:00:00,15/03/2008 02:00:00,2,-30.84947656,-54.31590121,10.87,0.18,2.947929218,33.1952,15/03/2008,02:07:50,80.31,80.31,58.63,58.63,39.013,15/03/2008,,PDER,JAGGY,N,,,1.441000194,4,0.0083,64.4,64.4,64.4,1,1,5404,NA,469.8,May be several ingestions,15/03/2008 07:55,15/03/2008 20:27,N,15/03/2008 07:19,15/03/2008 21:03,D,0,0
#19_1a,19,#19_66_200308.txt,66,44,0,1,no,NONE,Y,Y,39.4788,15/03/2008,02:43:00,15/03/2008 02:43:00,2,-30.80972386,-54.32088237,0.17,1.02,2.795399826,31.965,15/03/2008,02:53:17,262.19,193.08,209.5,150.3,38.454,15/03/2008,03:48:10,PDER,JAGGY,Y,00:08:05,38.8568,1.434692181,4,0.0083,207.6,207.6,207.6,1,1,5404,NA,472.4,,15/03/2008 07:55,15/03/2008 20:27,N,15/03/2008 07:19,15/03/2008 21:03,D,0,0
#19_1a,19,#19_66_200308.txt,66,45,0,1,no,NONE,Y,Y,38.9198,15/03/2008,04:24:00,15/03/2008 04:24:00,4,-30.72505688,-54.33000665,0.59,1.21,0.135407372,35.8196,15/03/2008,04:41:02,84.97,54.41,50.39,31.7,38.081,15/03/2008,05:06:58,PDER,BLUNT,N,,,1.422034656,4,0.0083,68.3,68.3,68.3,1,1,5403,NA,477.9,May be second ingestion at 04:32:47,15/03/2008 07:55,15/03/2008 20:27,N,15/03/2008 07:19,15/03/2008 21:02,D,0,0
